Mixture,Temperature,Pressure,Count
CN1CCNCC1 | O,323.15,101.0,51
CN1CCNCC1 | O,313.15,101.0,51
CN1CCN(C)CC1 | O,313.15,101.0,36
CN1CCN(C)CC1 | O,333.15,101.0,36
CN1CCN(C)CC1 | O,298.15,101.0,36
OCCN1CCNCC1 | O,313.15,101.0,36
OCCN1CCNCC1 | O,333.15,101.0,36
OCCN1CCNCC1 | O,298.15,101.0,36
OCCN1CCOCC1 | O,313.15,101.0,36
OCCN1CCOCC1 | O,333.15,101.0,36
OCCN1CCOCC1 | O,298.15,101.0,36
NCCCN1CCOCC1 | O,313.15,101.0,36
NCCCN1CCOCC1 | O,333.15,101.0,36
NCCCN1CCOCC1 | O,298.15,101.0,36
C1COCCN1 | O,313.15,101.0,36
C1COCCN1 | O,333.15,101.0,36
C1COCCN1 | O,298.15,101.0,36
CC(C)=O | CCCNCCC,298.15,101.0,9
CCC(C)=O | CCCNCCC,298.15,101.0,10
CCCC(C)=O | CCCNCCC,298.15,101.0,9
CCCCCC(C)=O | CCCNCCC,298.15,101.0,9
CC(C)=O | CCCCNCCCC,298.15,101.0,9
CCC(C)=O | CCCCNCCCC,298.15,101.0,9
CCCC(C)=O | CCCCNCCCC,298.15,101.0,9
CCCCCC(C)=O | CCCCNCCCC,298.15,101.0,9
CC(C)=O | Nc1ccccc1,298.15,101.0,10
CCC(C)=O | Nc1ccccc1,298.15,101.0,10
CCCC(C)=O | Nc1ccccc1,298.15,101.0,11
CCCCCC(C)=O | Nc1ccccc1,298.15,101.0,14
CC(C)=O | CNc1ccccc1,298.15,101.0,9
CCC(C)=O | CNc1ccccc1,298.15,101.0,9
CCCC(C)=O | CNc1ccccc1,298.15,101.0,9
CNc1ccccc1 | CCCCCC(C)=O,298.15,101.0,9
CC(=O)c1ccccc1 | CCCCO,338.2,101.3,65
CC(=O)c1ccccc1 | CCCCO,328.2,101.3,65
CC(=O)c1ccccc1 | CCCCO,313.2,101.3,65
CC(=O)c1ccccc1 | CCCCO,298.2,101.3,65
CC(=O)c1ccccc1 | CCCCO,348.2,101.3,65
CC(=O)c1ccccc1 | CC(C)CO,338.2,101.3,65
CC(=O)c1ccccc1 | CC(C)CO,328.2,101.3,65
CC(=O)c1ccccc1 | CC(C)CO,313.2,101.3,65
CC(=O)c1ccccc1 | CC(C)CO,298.2,101.3,65
CC(=O)c1ccccc1 | CC(C)CO,348.2,101.3,65
CC(=O)c1ccccc1 | CCCCCO,338.2,101.3,65
CC(=O)c1ccccc1 | CCCCCO,328.2,101.3,65
CC(=O)c1ccccc1 | CCCCCO,313.2,101.3,65
CC(=O)c1ccccc1 | CCCCCO,298.2,101.3,65
CC(=O)c1ccccc1 | CCCCCO,348.2,101.3,65
CC(=O)c1ccccc1 | CCCCCCC,338.2,101.3,65
CC(=O)c1ccccc1 | CCCCCCC,328.2,101.3,65
CC(=O)c1ccccc1 | CCCCCCC,313.2,101.3,65
CC(=O)c1ccccc1 | CCCCCCC,298.2,101.3,65
CC(=O)c1ccccc1 | CCCCCCC,348.2,101.3,65
CC(=O)c1ccccc1 | C1CCCCC1,338.2,101.3,65
CC(=O)c1ccccc1 | C1CCCCC1,328.2,101.3,65
CC(=O)c1ccccc1 | C1CCCCC1,313.2,101.3,65
CC(=O)c1ccccc1 | C1CCCCC1,298.2,101.3,65
CC(=O)c1ccccc1 | C1CCCCC1,348.2,101.3,65
CC(=O)c1ccccc1 | O,338.2,101.3,55
CC(=O)c1ccccc1 | O,328.2,101.3,55
CC(=O)c1ccccc1 | O,313.2,101.3,55
CC(=O)c1ccccc1 | O,298.2,101.3,55
CC(=O)c1ccccc1 | O,348.2,101.3,55
CC(=O)c1ccccc1 | CCCCCC,298.2,101.3,39
CC(=O)c1ccccc1 | CCCCCC,328.2,101.3,39
CC(=O)c1ccccc1 | CCCCCC,313.2,101.3,39
CC(=O)c1ccccc1 | CCOC(C)=O,298.2,101.3,33
CC(=O)c1ccccc1 | CCOC(C)=O,328.2,101.3,33
CC(=O)c1ccccc1 | CCOC(C)=O,313.2,101.3,33
CCCCCC | C1CCCCC1,298.15,99.0,33
CCCCCC | C1CCCCC1,298.15,101.0,33
CCCCCC | COC(C)(C)C,298.15,101.0,19
COC(C)(C)C,303.0,101.0,3
COC(C)(C)C,298.15,101.0,3
CCCO,298.15,98.0,2
CCCO,298.15,101.0,2
COC(C)(C)C | CCCO,298.15,101.0,19
Cc1ccccc1,313.15,101.0,8
Cc1ccccc1,298.15,101.0,8
Cc1ccccc1 | CCOC(C)(C)C,313.15,101.0,40
Cc1ccccc1 | CCOC(C)(C)C,298.15,101.0,40
CCOC(C)(C)C,313.15,101.0,6
CCOC(C)(C)C,298.15,101.0,6
CCOC(C)(C)C | CCCCCCC,313.15,101.0,37
CCOC(C)(C)C | CCCCCCC,298.15,101.0,37
C1CCCCC1 | CCOC(C)(C)C,313.15,101.0,38
C1CCCCC1 | CCOC(C)(C)C,298.15,101.0,38
C1CCCCC1 | Cc1ccccc1,313.15,101.0,38
C1CCCCC1 | Cc1ccccc1,298.15,101.0,38
Cc1ccccc1 | CCCCCCC,313.15,101.0,206
Cc1ccccc1 | CCCCCCC,298.15,101.0,206
CN(C)C=O | CCCNCCC,298.15,101.0,19
CN(C)C=O | CCCCNCCCC,298.15,101.0,19
CN(C)C=O | CCCCN,298.15,101.0,20
CN(C)C=O | CCCCCCN,298.15,101.0,19
CC(=O)N(C)C | CCCNCCC,298.15,101.0,20
CC(=O)N(C)C | CCCCNCCCC,298.15,101.0,19
CC(=O)N(C)C | CCCCN,298.15,101.0,17
CC(=O)N(C)C | CCCCCCN,298.15,101.0,19
CC(=O)OCCOC(C)=O | OCCO,323.15,101.0,19
CC(=O)OCCOC(C)=O | O,323.15,101.0,15
CC(=O)O | CC(=O)OCCOC(C)=O,323.15,101.0,19
CC(=O)OCCO | O,323.15,101.0,7
CC(=O)OCCO | OCCO,323.15,101.0,9
CC(=O)OCCO | CC(=O)OCCOC(C)=O,323.15,101.0,7
CC(=O)O | CC(=O)OCCO,323.15,101.0,9
CC(=O)O | OCCO,298.15,101.0,38
CC(=O)O | OCCO,323.15,101.0,38
C1CCOCC1 | CCCCCCCCCC,298.15,101.0,9
C1CCOCC1 | CCCCCO,298.15,101.0,9
C1CCOCC1 | CCCCCCCCCO,298.15,101.0,9
C1CCOCC1 | CCCCCCCCCCO,298.15,101.0,9
CCCCCO | C1CCCCC1,313.15,101.0,47
CCCCCO | C1CCCCC1,298.15,101.0,47
CCCCCCCO | C1CCCCC1,298.15,101.0,10
CCCCCCCCCO | C1CCCCC1,298.15,101.0,9
CCCCCCCCCCO | C1CCCCC1,298.15,101.0,9
CCC[N+](=O)[O-] | CCCCCCCCCC,298.15,101.0,8
CCC[N+](=O)[O-] | CCCCCCCCCCCC,298.15,101.0,7
CCC[N+](=O)[O-] | CCCCCCCCCCCCC,308.15,101.0,8
CCC[N+](=O)[O-] | CCCCCCCCCCCCCC,308.15,101.0,8
O=[N+]([O-])c1ccccc1 | CCCCCC,303.15,101.0,5
O=[N+]([O-])c1ccccc1 | CCCCCCCC,303.15,101.0,5
O=[N+]([O-])c1ccccc1 | CCCCCCCCCC,303.15,101.0,4
O=[N+]([O-])c1ccccc1 | CCCCCCCCCCCC,308.15,101.0,6
CCCCOCCCC | OCc1ccccc1,308.15,101.0,17
CCOCCO | OCc1ccccc1,308.15,101.0,17
COCCOC | OCc1ccccc1,308.15,101.0,17
CCOCCOCC | OCc1ccccc1,308.15,101.0,17
CCOCCOCCO | OCc1ccccc1,308.15,101.0,17
CCOCCOCCOCC | OCc1ccccc1,308.15,101.0,17
CCOCCOCCOCCO | OCc1ccccc1,308.15,101.0,17
CCCCOCCCC | CO,298.15,101.0,20
CCCCOCCCC | CCCO,298.15,101.0,21
CCCCOCCCC | CCCCO,313.15,101.0,141
CCCCOCCCC | CCCCO,298.15,101.3,141
CCCCOCCCC | CCCCO,298.15,101.0,141
CCCCOCCCC | CCCCO,313.15,101.3,141
CCCCOCCCC | CCCCCO,298.15,101.0,19
CCCCOCCCC | CCCCCCO,298.15,101.0,20
CCCCOCCCC | CCCCCCCCO,298.15,101.0,22
CCCCOCCCC | CCCCCCCCCCO,298.15,101.0,19
CS(C)=O | CO,303.15,101.0,18
CS(C)=O | CCO,303.15,101.0,17
CS(C)=O | CCCO,308.15,101.0,68
CS(C)=O | CCCO,303.15,101.0,68
CS(C)=O | CCCO,298.15,101.0,68
CS(C)=O | CCCO,288.15,101.0,68
CS(C)=O | CCCCO,303.15,101.0,17
CS(C)=O | CCCCCCO,303.15,101.0,17
CS(C)=O | CCCCCCCCO,303.15,101.0,17
CS(C)=O | CCCCCCCCCCO,303.15,101.0,17
CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N | c1ccccc1,298.15,100.0,39
CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N | Cc1ccccc1,298.15,100.0,37
CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N | c1ccsc1,298.15,100.0,38
CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N | CCCCO,298.15,100.0,34
CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N | CO,298.15,100.0,36
CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N | CCO,298.15,100.0,38
CCCC[N+]1(C)CCCC1.N#C[B-](C#N)(C#N)C#N | CCCO,298.15,100.0,39
c1cc[nH]c1 | c1ccncc1,298.15,101.0,38
c1cc[nH]c1 | c1ccccc1,298.15,101.0,74
c1cc[nH]c1 | C1CCCCC1,298.15,101.0,64
c1cc[nH]c1 | CCCO,298.15,101.0,34
c1cc[nH]c1 | CCCCO,298.15,101.0,41
c1cc[nH]c1 | CCCCCO,298.15,101.0,41
CCOC(C)=O | CCCCC,291.15,101.0,15
CCOC(C)=O | CCCCCC,291.15,101.0,52
CCOC(C)=O | CCCCCC,298.15,101.0,52
CCOC(C)=O | CCCCCC,318.15,101.0,52
CCOC(C)=O | CCCCCCCC,291.15,101.0,53
CCOC(C)=O | CCCCCCCC,298.15,101.0,53
CCOC(C)=O | CCCCCCCC,318.15,101.0,53
CCOC(C)=O | CCCCCCCCCC,291.15,101.0,53
CCOC(C)=O | CCCCCCCCCC,298.15,101.0,53
CCOC(C)=O | CCCCCCCCCC,318.15,101.0,53
CC#N | CCCCOCCCC,308.15,100.0,78
CC#N | CCCCOCCCC,298.15,100.0,78
CC#N | CCCCCOCCC,308.15,100.0,80
CC#N | CCCCCOCCC,298.15,100.0,80
CC#N | CCCCCCOCC,308.15,100.0,80
CC#N | CCCCCCOCC,298.15,100.0,80
CC#N | CCCCOCC(C)C,298.15,100.0,40
CC#N | CCCOCCC(C)C,308.15,100.0,63
CC#N | CCCOCCC(C)C,298.15,100.0,63
CC#N | CCCCCCCOC,308.15,100.0,80
CC#N | CCCCCCCOC,298.15,100.0,80
CN(C)C=O | ClCCCl,308.15,101.0,23
CN(C)C=O | ClCCCl,298.15,101.0,23
CN(C)C=O | ClCCCCCl,308.15,101.0,22
CN(C)C=O | ClCCCCCl,298.15,101.0,22
CN(C)C=O | ClCCCCCCCl,308.15,101.0,23
CN(C)C=O | ClCCCCCCCl,298.15,101.0,23
CC(=O)N(C)C | ClCCCl,308.15,101.0,23
CC(=O)N(C)C | ClCCCl,298.15,101.0,23
CC(=O)N(C)C | ClCCCCCl,308.15,101.0,24
CC(=O)N(C)C | ClCCCCCl,298.15,101.0,24
CC(=O)N(C)C | ClCCCCCCCl,308.15,101.0,22
CC(=O)N(C)C | ClCCCCCCCl,298.15,101.0,22
C[Si](C)(C)O[Si](C)(C)C | CCCCCCC,298.15,101.0,1
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C | CCCCCCC,298.15,101.0,1
