Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),Source
6665,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.5723,,O=C1CCCCCC1,Solvent,0.4277,,,,0.9737000000000002,,10.1021/acs.jced.6b00606
6666,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.2252,,O=C1CCCCCC1,Solvent,0.7748,,0.0783,,,,10.1021/acs.jced.6b00606
6667,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.5725,,O=C1CCCCCC1,Solvent,0.4275,,0.1032,,,,10.1021/acs.jced.6b00606
6668,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.7716,,O=C1CCCCCC1,Solvent,0.2284,,0.0694,,,,10.1021/acs.jced.6b00606
6669,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.749,,COC=O,Solvent,0.251,,,,1.9319600000000008,,10.1016/j.jct.2006.05.004
6670,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5015,,COC=O,Solvent,0.4985,,,,1.6620300000000003,,10.1016/j.jct.2006.05.004
6671,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.0598,,COC=O,Solvent,0.9402,,,,1.06428,,10.1016/j.jct.2006.05.004
6672,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7574,,COC=O,Solvent,0.2426,,0.653,,,,10.1016/j.jct.2006.05.004
6673,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5281,,COC=O,Solvent,0.4719,,0.8123,,,,10.1016/j.jct.2006.05.004
6674,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.0595,,COC=O,Solvent,0.9405,,0.1715,,,,10.1016/j.jct.2006.05.004
6675,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7537,,COC(C)=O,Solvent,0.2463,,,,1.8774400000000004,,10.1016/j.jct.2006.05.004
6676,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5121,,COC(C)=O,Solvent,0.4879,,,,1.5834900000000005,,10.1016/j.jct.2006.05.004
6677,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2752,,COC(C)=O,Solvent,0.7248,,,,1.2862400000000005,,10.1016/j.jct.2006.05.004
6678,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7209,,COC(C)=O,Solvent,0.2791,,0.2594,,,,10.1016/j.jct.2006.05.004
6679,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4855,,COC(C)=O,Solvent,0.5145,,0.2577,,,,10.1016/j.jct.2006.05.004
6680,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2508,,COC(C)=O,Solvent,0.7492,,0.1202,,,,10.1016/j.jct.2006.05.004
6681,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7138,,COC(C)=O,Solvent,0.2862,,,,1.7174300000000005,,10.1016/j.jct.2006.05.004
6682,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5256,,COC(C)=O,Solvent,0.4744,,,,1.5338800000000006,,10.1016/j.jct.2006.05.004
6683,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2435,,COC(C)=O,Solvent,0.7565,,,,1.2277600000000002,,10.1016/j.jct.2006.05.004
6684,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7594,,COC(C)=O,Solvent,0.2406,,0.313,,,,10.1016/j.jct.2006.05.004
6685,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5042,,COC(C)=O,Solvent,0.4958,,0.3912,,,,10.1016/j.jct.2006.05.004
6686,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2313,,COC(C)=O,Solvent,0.7687,,0.2115,,,,10.1016/j.jct.2006.05.004
6687,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7286,,CCC(=O)OC,Solvent,0.2714,,,,1.7949900000000003,,10.1016/j.jct.2006.05.004
6688,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4944,,CCC(=O)OC,Solvent,0.5056,,,,1.4941800000000005,,10.1016/j.jct.2006.05.004
6689,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.257,,CCC(=O)OC,Solvent,0.743,,,,1.2059400000000002,,10.1016/j.jct.2006.05.004
6690,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2446,,CCC(=O)OC,Solvent,0.7554,,0.09,,,,10.1016/j.jct.2006.05.004
6691,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5086,,CCC(=O)OC,Solvent,0.4914,,0.0195,,,,10.1016/j.jct.2006.05.004
6692,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7852,,CCC(=O)OC,Solvent,0.2148,,-0.0281,,,,10.1016/j.jct.2006.05.004
6693,298.15,100.0,Liquid,2,CNC=O,Solvent,0.7463,,Cc1ccccc1Cl,Solvent,0.2537,,,,1.0297000000000005,,10.1016/j.jct.2013.12.006
6694,298.15,100.0,Liquid,2,CNC=O,Solvent,0.4987,,Cc1ccccc1Cl,Solvent,0.5013,,,,1.0502000000000002,,10.1016/j.jct.2013.12.006
6695,298.15,100.0,Liquid,2,CNC=O,Solvent,0.2395,,Cc1ccccc1Cl,Solvent,0.7605,,,,1.0661000000000005,,10.1016/j.jct.2013.12.006
6696,308.15,100.0,Liquid,2,CNC=O,Solvent,0.7476,,Cc1ccccc1Cl,Solvent,0.2524,,0.374,,,,10.1016/j.jct.2013.12.006
6697,308.15,100.0,Liquid,2,CNC=O,Solvent,0.5147,,Cc1ccccc1Cl,Solvent,0.4853,,0.49,,,,10.1016/j.jct.2013.12.006
6698,308.15,100.0,Liquid,2,CNC=O,Solvent,0.2656,,Cc1ccccc1Cl,Solvent,0.7344,,0.379,,,,10.1016/j.jct.2013.12.006
6699,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.7512,,Cc1ccccc1Cl,Solvent,0.2488,,,,0.9898800000000002,,10.1016/j.jct.2013.12.006
6700,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.5035,,Cc1ccccc1Cl,Solvent,0.4965,,,,1.0247000000000004,,10.1016/j.jct.2013.12.006
6701,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.2737,,Cc1ccccc1Cl,Solvent,0.7263,,,,1.0415000000000003,,10.1016/j.jct.2013.12.006
6702,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.7679,,Cc1ccccc1Cl,Solvent,0.2321,,0.436,,,,10.1016/j.jct.2013.12.006
6703,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.5118,,Cc1ccccc1Cl,Solvent,0.4882,,0.545,,,,10.1016/j.jct.2013.12.006
6704,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.2743,,Cc1ccccc1Cl,Solvent,0.7257,,0.373,,,,10.1016/j.jct.2013.12.006
6705,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.2069,,CCCCO,Solvent,0.7931,,,,0.8045220000000003,,10.1021/je5007604
6706,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5002,,CCCCO,Solvent,0.4998,,,,0.8027400000000002,,10.1021/je5007604
6707,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.7008,,CCCCO,Solvent,0.2992,,,,0.8015550000000001,,10.1021/je5007604
6708,303.0,101.0,Liquid,2,CCC(C)=O,Solvent,0.711,,CCCCO,Solvent,0.289,,1.177,,,,10.1016/j.jct.2007.06.009
6709,303.0,101.0,Liquid,2,CCC(C)=O,Solvent,0.486,,CCCCO,Solvent,0.514,,1.467,,,,10.1016/j.jct.2007.06.009
6710,303.0,101.0,Liquid,2,CCC(C)=O,Solvent,0.231,,CCCCO,Solvent,0.769,,1.123,,,,10.1016/j.jct.2007.06.009
6711,298.15,101.0,Liquid,2,CCCCCCC,Solvent,0.913667,,c1ccccc1,Solvent,0.086333,,,,0.6892400000000002,,10.1016/j.jct.2009.06.001
6712,308.15,101.0,Liquid,2,CCCCCCC,Solvent,0.4922,,c1ccccc1,Solvent,0.5078,,,,0.7409000000000001,,10.1007/s10765-009-0667-2
6713,308.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2737,,c1ccccc1,Solvent,0.7263,,,,0.7855000000000002,,10.1007/s10765-009-0667-2
6714,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.7519,,c1ccccc1,Solvent,0.2481,,0.6047,,,,10.1016/j.tca.2013.01.028
6715,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.5,,c1ccccc1,Solvent,0.5,,0.9235,,,,10.1016/j.tca.2013.01.028
6716,303.15,101.0,Liquid,2,CCCCCCC,Solvent,0.2424,,c1ccccc1,Solvent,0.7576,,0.7775,,,,10.1016/j.tca.2013.01.028
6717,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7,,CCCCOCCCC,Solvent,0.3,,,,0.7117300000000002,,10.1021/je900496t
6718,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.3997,,CCCCOCCCC,Solvent,0.6003,,,,0.7348100000000001,,10.1021/je900496t
6719,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2,,CCCCOCCCC,Solvent,0.8,,,,0.7497500000000001,,10.1021/je900496t
6720,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7005,,CCCCOCCCC,Solvent,0.2995,,0.10948,,,,10.1016/j.fluid.2009.11.010
6721,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4004,,CCCCOCCCC,Solvent,0.5996,,0.11538,,,,10.1016/j.fluid.2009.11.010
6722,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2004,,CCCCOCCCC,Solvent,0.7996,,0.07397,,,,10.1016/j.fluid.2009.11.010
6723,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.07,,O,Solvent,0.93,,,,1.0222800000000003,,10.1021/je060032n
6724,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.7997,,O,Solvent,0.2003,,,,1.0318300000000002,,10.1021/je060032n
6725,313.15,101.0,Liquid,2,NCCNCCO,Solvent,0.3997,,O,Solvent,0.6003,,,,1.0370100000000002,,10.1021/je060032n
6726,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.0699,,O,Solvent,0.9301,,-1.713,,,,10.1016/j.jct.2007.03.010
6727,298.15,101.0,Liquid,2,NCCNCCO,Solvent,0.77,,O,Solvent,0.23,,-1.711,,,,10.1016/j.jct.2007.03.010
6728,313.15,101.0,Liquid,2,NCCNCCO,Solvent,0.4001,,O,Solvent,0.5999,,-4.15,,,,10.1016/j.jct.2007.03.010
6729,298.15,101.0,Liquid,2,COC=O,Solvent,0.2795,,ClCCCl,Solvent,0.7205,,,,1.1777100000000005,,10.1016/j.jct.2006.10.008
6730,298.15,101.0,Liquid,2,COC=O,Solvent,0.4725,,ClCCCl,Solvent,0.5275,,,,1.1269600000000004,,10.1016/j.jct.2006.10.008
6731,298.15,101.0,Liquid,2,COC=O,Solvent,0.753,,ClCCCl,Solvent,0.247,,,,1.0461600000000004,,10.1016/j.jct.2006.10.008
6732,298.15,101.0,Liquid,2,COC=O,Solvent,0.2508,,ClCCCl,Solvent,0.7492,,0.0793,,,,10.1016/j.jct.2006.10.008
6733,298.15,101.0,Liquid,2,COC=O,Solvent,0.4874,,ClCCCl,Solvent,0.5126,,0.1028,,,,10.1016/j.jct.2006.10.008
6734,298.15,101.0,Liquid,2,COC=O,Solvent,0.7322,,ClCCCl,Solvent,0.2678,,0.0733,,,,10.1016/j.jct.2006.10.008
6735,298.15,101.0,Liquid,2,COC=O,Solvent,0.244,,ClCCCCl,Solvent,0.756,,,,1.1395000000000002,,10.1016/j.jct.2006.10.008
6736,298.15,101.0,Liquid,2,COC=O,Solvent,0.5138,,ClCCCCl,Solvent,0.4862,,,,1.08831,,10.1016/j.jct.2006.10.008
6737,298.15,101.0,Liquid,2,COC=O,Solvent,0.7384,,ClCCCCl,Solvent,0.2616,,,,1.03754,,10.1016/j.jct.2006.10.008
6738,298.15,101.0,Liquid,2,COC=O,Solvent,0.2024,,ClCCCCl,Solvent,0.7976,,0.2064,,,,10.1016/j.jct.2006.10.008
6739,298.15,101.0,Liquid,2,COC=O,Solvent,0.5024,,ClCCCCl,Solvent,0.4976,,0.3503,,,,10.1016/j.jct.2006.10.008
6740,298.15,101.0,Liquid,2,COC=O,Solvent,0.7674,,ClCCCCl,Solvent,0.2326,,0.2841,,,,10.1016/j.jct.2006.10.008
6741,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.2317,,ClCCCl,Solvent,0.7683,,,,1.1687800000000002,,10.1016/j.jct.2006.10.008
6742,298.15,101.325,Liquid,2,CCOC=O,Solvent,0.5246,,ClCCCl,Solvent,0.4754,,,,1.06852,,10.1016/j.jct.2005.03.020
6743,298.15,101.325,Liquid,2,CCOC=O,Solvent,0.758,,ClCCCl,Solvent,0.242,,,,0.9922300000000004,,10.1016/j.jct.2005.03.020
6744,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.2551,,ClCCCl,Solvent,0.7449,,-0.1475,,,,10.1016/j.jct.2006.10.008
6745,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.5094,,ClCCCl,Solvent,0.4906,,-0.2501,,,,10.1016/j.jct.2006.10.008
6746,298.15,101.0,Liquid,2,CCOC=O,Solvent,0.7374,,ClCCCl,Solvent,0.2626,,-0.2029,,,,10.1016/j.jct.2006.10.008
6747,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.3685,,ClCCCl,Solvent,0.6315,,,,1.1039800000000002,,10.1016/j.jct.2006.10.008
6748,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4826,,ClCCCl,Solvent,0.5174,,,,1.06509,,10.1016/j.jct.2006.10.008
6749,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7294,,ClCCCl,Solvent,0.2706,,,,0.9873800000000004,,10.1016/j.jct.2006.10.008
6750,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.483,,ClCCCl,Solvent,0.517,,-0.4196,,,,10.1016/j.jct.2006.10.008
6751,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.3675,,ClCCCl,Solvent,0.6325,,-0.2,,,,10.1016/j.jct.2008.10.007
6752,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7385,,ClCCCl,Solvent,0.2615,,-0.205,,,,10.1016/j.jct.2008.10.007
6753,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.7994,,CCOC(C)(C)CC,Solvent,0.2006,,,,0.7932000000000002,,10.1021/je300670n
6754,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.4987,,CCOC(C)(C)CC,Solvent,0.5013,,,,0.7789000000000001,,10.1021/je300670n
6755,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.2997,,CCOC(C)(C)CC,Solvent,0.7003,,,,0.7709000000000001,,10.1021/je300670n
6756,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.7994,,CCOC(C)(C)CC,Solvent,0.2006,,0.448,,,,10.1021/je300670n
6757,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.4987,,CCOC(C)(C)CC,Solvent,0.5013,,0.8937,,,,10.1021/je300670n
6758,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.2997,,CCOC(C)(C)CC,Solvent,0.7003,,0.9727,,,,10.1021/je300670n
6759,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.3493,,COC=O,Solvent,0.6507,,,,0.9198400000000002,,10.1016/j.jct.2015.02.019
6760,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5,,COC=O,Solvent,0.5,,,,0.90817,,10.1016/j.jct.2015.02.019
6761,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7258,,COC=O,Solvent,0.2742,,,,0.8955000000000002,,10.1016/j.jct.2015.02.019
6762,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.3486,,COC=O,Solvent,0.6514,,0.422,,,,10.1016/j.jct.2015.02.019
6763,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5232,,COC=O,Solvent,0.4768,,0.409,,,,10.1016/j.jct.2015.02.019
6764,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7968,,COC=O,Solvent,0.2032,,0.219,,,,10.1016/j.jct.2015.02.019
6765,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.248,,CO,Solvent,0.752,,,,0.8375100000000002,,10.1016/j.jct.2015.02.019
6766,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5121,,CO,Solvent,0.4879,,,,0.8627500000000002,,10.1016/j.jct.2015.02.019
6767,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7472,,CO,Solvent,0.2528,,,,0.8756700000000002,,10.1016/j.jct.2015.02.019
6768,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.264,,CO,Solvent,0.736,,0.736,,,,10.1016/j.jct.2015.02.019
6769,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5081,,CO,Solvent,0.4919,,1.091,,,,10.1016/j.jct.2015.02.019
6770,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7931,,CO,Solvent,0.2069,,0.812,,,,10.1016/j.jct.2015.02.019
6771,298.15,100.0,Liquid,2,CO,Solvent,0.9167,,COC=O,Solvent,0.0833,,,,0.8088000000000002,,10.1016/j.jct.2015.02.019
6772,298.15,100.0,Liquid,2,CO,Solvent,0.5054,,COC=O,Solvent,0.4946,,,,0.8956100000000002,,10.1016/j.jct.2015.02.019
6773,298.15,100.0,Liquid,2,CO,Solvent,0.2729,,COC=O,Solvent,0.7271,,,,0.9321000000000004,,10.1016/j.jct.2015.02.019
6774,298.15,100.0,Liquid,2,CO,Solvent,0.9167,,COC=O,Solvent,0.0833,,0.311,,,,10.1016/j.jct.2015.02.019
6775,298.15,100.0,Liquid,2,CO,Solvent,0.4873,,COC=O,Solvent,0.5127,,1.179,,,,10.1016/j.jct.2015.02.019
6776,298.15,100.0,Liquid,2,CO,Solvent,0.2822,,COC=O,Solvent,0.7178,,1.105,,,,10.1016/j.jct.2015.02.019
6777,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2437,,ClCCCl,Solvent,0.7563,,,,1.11431,,10.1016/j.jct.2008.10.007
6778,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5188,,ClCCCl,Solvent,0.4812,,,,1.0064000000000002,,10.1016/j.jct.2008.10.007
6779,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7316,,ClCCCl,Solvent,0.2684,,,,0.9416300000000002,,10.1016/j.jct.2008.10.007
6780,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2376,,ClCCCl,Solvent,0.7624,,-0.317,,,,10.1016/j.jct.2008.10.007
6781,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5177,,ClCCCl,Solvent,0.4823,,-0.557,,,,10.1016/j.jct.2008.10.007
6782,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7874,,ClCCCl,Solvent,0.2126,,-0.357,,,,10.1016/j.jct.2008.10.007
6783,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.1978,,ClCCCl,Solvent,0.8022,,,,1.1862000000000004,,10.1021/je700339f
6784,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.4988,,ClCCCl,Solvent,0.5012,,,,1.0957000000000003,,10.1021/je700339f
6785,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.7054,,ClCCCl,Solvent,0.2946,,,,1.0336,,10.1021/je700339f
6786,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.299,,ClCCCl,Solvent,0.701,,-0.575,,,,10.1016/j.jct.2007.06.017
6787,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.498,,ClCCCl,Solvent,0.502,,-0.663,,,,10.1016/j.jct.2007.06.017
6788,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.702,,ClCCCl,Solvent,0.298,,-0.531,,,,10.1016/j.jct.2007.06.017
6789,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.2994,,ClCCCCCl,Solvent,0.7006,,,,1.0879000000000003,,10.1021/je700339f
6790,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.5022,,ClCCCCCl,Solvent,0.4978,,,,1.0524000000000004,,10.1021/je700339f
6791,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.7943,,ClCCCCCl,Solvent,0.2057,,,,0.9934000000000002,,10.1021/je700339f
6792,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.204,,ClCCCCCl,Solvent,0.796,,-0.039,,,,10.1016/j.jct.2007.06.017
6793,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.501,,ClCCCCCl,Solvent,0.499,,-0.056,,,,10.1016/j.jct.2007.06.017
6794,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.701,,ClCCCCCl,Solvent,0.299,,-0.052,,,,10.1016/j.jct.2007.06.017
6795,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.2013,,ClCCCCCCCl,Solvent,0.7987,,,,1.0486000000000002,,10.1021/je700339f
6796,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.5033,,ClCCCCCCCl,Solvent,0.4967,,,,1.0190000000000003,,10.1021/je700339f
6797,298.0,100.0,Liquid,2,CN(C)C=O,Solvent,0.7034,,ClCCCCCCCl,Solvent,0.2966,,,,0.9943000000000002,,10.1021/je700339f
6798,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.203,,ClCCCCCCCl,Solvent,0.797,,0.195,,,,10.1016/j.jct.2007.06.017
6799,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.498,,ClCCCCCCCl,Solvent,0.502,,0.34,,,,10.1016/j.jct.2007.06.017
6800,298.15,101.0,Liquid,2,CN(C)C=O,Solvent,0.796,,ClCCCCCCCl,Solvent,0.204,,0.24,,,,10.1016/j.jct.2007.06.017
6801,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.2988,,ClCCCl,Solvent,0.7012,,,,1.1413000000000002,,10.1021/je700339f
6802,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.4999,,ClCCCl,Solvent,0.5001,,,,1.0774000000000004,,10.1021/je700339f
6803,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.7008,,ClCCCl,Solvent,0.2992,,,,1.0181000000000002,,10.1021/je700339f
6804,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.202,,ClCCCl,Solvent,0.798,,-0.586,,,,10.1016/j.jct.2007.06.017
6805,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.5,,ClCCCl,Solvent,0.5,,-0.885,,,,10.1016/j.jct.2007.06.017
6806,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.702,,ClCCCl,Solvent,0.298,,-0.706,,,,10.1016/j.jct.2007.06.017
6807,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.2001,,ClCCCCCl,Solvent,0.7999,,,,1.0978,,10.1021/je700339f
6808,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.5009,,ClCCCCCl,Solvent,0.4991,,,,1.0407000000000004,,10.1021/je700339f
6809,298.0,100.0,Liquid,2,CC(=O)N(C)C,Solvent,0.6987,,ClCCCCCl,Solvent,0.3013,,,,1.0011000000000003,,10.1021/je700339f
6810,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.211,,ClCCCCCl,Solvent,0.789,,-0.188,,,,10.1016/j.jct.2007.06.017
6811,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.506,,ClCCCCCl,Solvent,0.494,,-0.314,,,,10.1016/j.jct.2007.06.017
6812,298.15,101.0,Liquid,2,CC(=O)N(C)C,Solvent,0.705,,ClCCCCCl,Solvent,0.295,,-0.281,,,,10.1016/j.jct.2007.06.017
6813,298.15,101.3,Liquid,2,CC(C)OC(C)C,Solvent,0.4811,,CCO,Solvent,0.5189,,,,0.7460000000000002,,10.1016/j.jct.2006.09.006
6814,298.15,101.3,Liquid,2,CC(C)OC(C)C,Solvent,0.7432,,CCO,Solvent,0.2568,,,,0.7317000000000002,,10.1016/j.jct.2006.09.006
6815,298.15,100.8,Liquid,2,CC(C)OC(C)C,Solvent,0.25,,CCO,Solvent,0.75,,,,0.7614000000000002,,10.1021/je050031f
6816,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.2516,,CCO,Solvent,0.7484,,0.201984,,,,10.1021/je9001416
6817,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.4894,,CCO,Solvent,0.5106,,0.400777,,,,10.1021/je9001416
6818,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.7871,,CCO,Solvent,0.2129,,0.441139,,,,10.1021/je9001416
6819,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2239,,c1ccccc1,Solvent,0.7761,,,,0.8761000000000002,,10.1021/je5004719
6820,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4794,,c1ccccc1,Solvent,0.5206,,,,0.8778700000000003,,10.1021/je5004719
6821,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7432,,c1ccccc1,Solvent,0.2568,,,,0.8789500000000002,,10.1021/je5004719
6822,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2425,,c1ccccc1,Solvent,0.7575,,-0.1608,,,,10.1016/j.jct.2010.07.016
6823,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4982,,c1ccccc1,Solvent,0.5018,,-0.2365,,,,10.1016/j.jct.2010.07.016
6824,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7832,,c1ccccc1,Solvent,0.2168,,-0.1399,,,,10.1016/j.jct.2010.07.016
6825,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2387,,Cc1ccccc1,Solvent,0.7613,,,,0.8669900000000003,,10.1021/je5004719
6826,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4915,,Cc1ccccc1,Solvent,0.5085,,,,0.8715100000000002,,10.1021/je5004719
6827,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7321,,Cc1ccccc1,Solvent,0.2679,,,,0.8754100000000001,,10.1021/je5004719
6828,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2806,,Cc1ccccc1,Solvent,0.7194,,-0.1687,,,,10.1016/j.jct.2010.07.016
6829,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5319,,Cc1ccccc1,Solvent,0.4681,,-0.2225,,,,10.1016/j.jct.2010.07.016
6830,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7413,,Cc1ccccc1,Solvent,0.2587,,-0.1629,,,,10.1016/j.jct.2010.07.016
6831,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2318,,Cc1ccccc1C,Solvent,0.7682,,,,0.8770400000000002,,10.1021/je5004719
6832,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5187,,Cc1ccccc1C,Solvent,0.4813,,,,0.8779900000000003,,10.1021/je5004719
6833,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7729,,Cc1ccccc1C,Solvent,0.2271,,,,0.8787800000000002,,10.1021/je5004719
6834,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2454,,Cc1ccccc1C,Solvent,0.7546,,-0.0613,,,,10.1016/j.jct.2010.07.016
