Mixture,Temperature,Pressure,Count
COP(=O)([O-])OC.Cn1cc[n+](C)c1,313.15,101.325,24
O | COP(=O)([O-])OC.Cn1cc[n+](C)c1,308.15,101.325,24
O | COP(=O)([O-])OC.Cn1cc[n+](C)c1,303.15,101.325,24
O | COP(=O)([O-])OC.Cn1cc[n+](C)c1,298.15,101.325,24
O | COP(=O)([O-])OC.Cn1cc[n+](C)c1,323.15,101.325,24
O | COP(=O)([O-])OC.Cn1cc[n+](C)c1,318.15,101.325,24
O | COP(=O)([O-])OC.Cn1cc[n+](C)c1,313.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CCO,308.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CCO,303.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CCO,298.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CCO,323.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CCO,318.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CCO,313.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CO,308.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CO,303.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CO,298.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CO,323.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CO,318.15,101.325,24
COP(=O)([O-])OC.Cn1cc[n+](C)c1 | CO,313.15,101.325,24
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,1000.0,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,2000.0,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.2,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,500.0,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,1000.0,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,2000.0,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.2,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,101.325,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,500.0,21
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,1000.0,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,2000.0,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.2,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,101.325,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,500.0,21
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.15,101.325,21
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,308.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,303.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,298.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,283.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,333.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,328.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,323.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,318.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,313.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,338.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,293.15,101.0,120
CCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,288.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,308.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,303.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,298.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,283.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,333.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,328.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,323.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,318.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,313.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,338.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,293.15,101.0,120
CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,288.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,308.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,303.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,298.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,283.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,333.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,328.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,323.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,318.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,313.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,338.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,293.15,101.0,120
CCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F | CO,288.15,101.0,120
CN(CCO)CCO,298.15,101.0,6
CN(CCO)CCO,288.15,101.0,6
CN(CCO)CCO,353.15,101.0,6
NCCO,298.15,101.0,6
NCCO,288.15,101.0,6
NCCO,353.15,101.0,6
Cc1ccccc1 | CCCCCCC,298.15,101.0,15
c1ccncc1 | NCCO,298.15,101.0,36
c1ccncc1 | NCCO,288.15,101.0,36
c1ccncc1 | NCCO,353.15,101.0,36
CN(CCO)CCO | c1ccncc1,298.15,101.0,28
CN(CCO)CCO | c1ccncc1,288.15,101.0,28
CN(CCO)CCO | c1ccncc1,353.15,101.0,28
CCn1cc[n+](C)c1.F[B-](F)(F)F | OC1=NCCC1,298.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | OC1=NCCC1,308.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | OC1=NCCC1,303.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | OC1=NCCC1,293.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CN1CCCC1=O,298.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CN1CCCC1=O,308.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CN1CCCC1=O,303.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CN1CCCC1=O,293.15,101.0,72
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,101.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,20000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,40000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,25000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,20000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,30000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,20000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,25000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,35000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,25000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,30000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,101.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,40000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,20000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,30000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,35000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,101.325,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,25000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,35000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,101.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,40000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,101.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,40000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,30000.0,49
CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,35000.0,49
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,101.325,9
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,101.325,9
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,101.325,9
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,101.325,9
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,9
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,9
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,9
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,299.15,101.325,9
CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,101.325,9
CC(C)OC(C)C | CCO,303.15,101.0,11
CC(C)OC(C)C,303.15,101.0,3
CC(C)OC(C)C,298.15,101.325,3
CC(C)OC(C)C | CC(C)CC(C)(C)C,303.15,101.0,11
CCO | CC(C)CC(C)(C)C,303.15,101.0,11
CC(C)OC(C)C | CCO | CC(C)CC(C)(C)C,303.15,101.0,66
CCCOC(=O)CC | Cc1ccccc1,298.15,101.3,17
CCCCCC | Cc1ccccc1,298.15,101.0,17
CCCOC(=O)CC | CCCCCC | Cc1ccccc1,298.15,101.3,50
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,338.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,308.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,303.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,298.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,343.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,333.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,328.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,323.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,318.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,313.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,293.15,100.0,27
CCCC[N+]1(C)CCCC1.N#C[N-]C#N,288.15,100.0,27
CCCCn1cc[n+](C)c1.N#C[N-]C#N,308.15,100.0,10
CCCCn1cc[n+](C)c1.N#C[N-]C#N,303.15,100.0,10
CCCCn1cc[n+](C)c1.N#C[N-]C#N,298.15,100.0,10
CCCCn1cc[n+](C)c1.N#C[N-]C#N,333.15,100.0,10
CCCCn1cc[n+](C)c1.N#C[N-]C#N,328.15,100.0,10
CCCCn1cc[n+](C)c1.N#C[N-]C#N,323.15,100.0,10
CCCCn1cc[n+](C)c1.N#C[N-]C#N,318.15,100.0,10
CCCCn1cc[n+](C)c1.N#C[N-]C#N,313.15,100.0,10
CCCCn1cc[n+](C)c1.N#C[N-]C#N,293.15,100.0,10
CCCCn1cc[n+](C)c1.N#C[N-]C#N,288.15,100.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,308.15,100.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,303.15,100.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,298.15,100.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,333.15,100.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,328.15,100.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,323.15,100.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,318.15,100.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,313.15,100.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,293.15,100.0,10
CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,288.15,100.0,10
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,338.15,100.0,164
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,308.15,100.0,164
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,303.15,100.0,164
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,298.15,100.0,164
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,343.15,100.0,164
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,333.15,100.0,164
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,328.15,100.0,164
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,323.15,100.0,164
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,318.15,100.0,164
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,313.15,100.0,164
CCCC[N+]1(C)CCCC1.N#C[N-]C#N | O,288.15,100.0,164
CCCCn1cc[n+](C)c1.N#C[N-]C#N | O,308.15,100.0,24
CCCCn1cc[n+](C)c1.N#C[N-]C#N | O,298.15,100.0,24
CCCCn1cc[n+](C)c1.N#C[N-]C#N | O,288.15,100.0,24
CCCCn1cc[n+](C)c1.N#C[N-]C#N | O,318.15,100.0,24
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O=[N+]([O-])[O-].[Li+] | O,303.15,100.0,32
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O=[N+]([O-])[O-].[Li+] | O,353.15,100.0,32
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O=[N+]([O-])[O-].[Li+] | O,343.15,100.0,32
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O=[N+]([O-])[O-].[Li+] | O,333.15,100.0,32
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O=[N+]([O-])[O-].[Li+] | O,323.15,100.0,32
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O=[N+]([O-])[O-].[Li+] | O,313.15,100.0,32
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O=[N+]([O-])[O-].[Li+] | O,373.15,100.0,32
CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1 | O=[N+]([O-])[O-].[Li+] | O,363.15,100.0,32
C1CCNCC1,304.55,101.325,15
C1CCNCC1,321.15,101.325,15
C1CCNCC1,296.05,101.325,15
C1CCNCC1,323.05,101.325,15
C1CCNCC1,313.75,101.325,15
C1CCNCC1,300.05,101.325,15
C1CCNCC1,306.45,101.325,15
C1CCNCC1,308.25,101.325,15
C1CCNCC1,302.65,101.325,15
C1CCNCC1,298.15,101.325,15
C1CCNCC1,315.15,101.325,15
C1CCNCC1,293.65,101.325,15
C1CCNCC1,310.35,101.325,15
C1CCNCC1,319.15,101.325,15
C1CCNCC1,317.35,101.325,15
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,338.15,100.0,20
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,308.15,100.0,20
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,303.15,100.0,20
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,298.15,100.0,20
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,343.15,100.0,20
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,333.15,100.0,20
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,328.15,100.0,20
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,323.15,100.0,20
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,318.15,100.0,20
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N,313.15,100.0,20
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,338.15,100.0,80
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,308.15,100.0,80
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,303.15,100.0,80
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,298.15,100.0,80
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,343.15,100.0,80
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,333.15,100.0,80
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,328.15,100.0,80
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,323.15,100.0,80
